Id,SalePrice
1657,152556.59090350696
1658,152544.53919111894
1659,128512.60017193836
1660,148722.41691491334
1661,473340.3792141507
1662,363548.2717329785
1663,379790.89555503026
1664,494590.0192513983
1665,324110.4201747649
1666,339134.0667207357
1667,355888.80305593903
1668,327956.0729361464
1669,302821.26552433794
1670,349686.807333264
1671,266029.8227143473
1672,460110.40862362576
1673,303016.31474402884
1674,253696.95300339957
1675,200471.7853902484
1676,200691.17950293593
1677,212936.1315756303
1678,453788.37283512176
1679,382658.5128197292
1680,317906.8342687366
1681,267163.2029159315
1682,317686.35887567105
1683,198420.21525008857
1684,181448.5706523194
1685,183990.41134862826
1686,170151.99460606228
1687,174795.99042730153
1688,192714.45689434974
1689,189229.29629081333
1690,192324.8446482724
1691,184324.59003661497
1692,260813.56249231464
1693,177890.9336096893
1694,177232.47346211364
1695,172982.92926752832
1696,288430.650968075
1697,170102.1246936381
1698,327509.375869551
1699,310586.818682539
1700,259258.22895458766
1701,273848.3024325348
1702,257106.10964815493
1703,251889.64586969142
1704,274694.8491335862
1705,242438.4377879371
1706,434294.76521611423
1707,231712.0039841832
1708,211408.92555083672
1709,257485.34344025882
1710,227679.26157440586
1711,272360.35407534114
1712,245407.71512783755
1713,269340.9473571314
1714,213559.09076497046
1715,212984.10678076258
1716,183012.48208906176
1717,170036.80754365353
1718,144724.75792745897
1719,214897.6601655704
1720,248936.2363043021
1721,166669.1399264893
1722,143264.13194185455
1723,163849.2760367249
1724,223564.52752365172
1725,232767.2740330493
1726,190437.46073448248
1727,179745.9699108365
1728,193852.34241331465
1729,170718.46172335788
1730,162219.72002690227
1731,124411.72176795179
1732,133434.08979095073
1733,125348.135116282
1734,133616.0763726487
1735,134039.07946502313
1736,122944.9030564918
1737,311716.3724977146
1738,218393.17608875688
1739,285677.1664709732
1740,210198.6913264666
1741,184093.18558311404
1742,169089.38358106403
1743,176463.69001879552
1744,279932.6621928082
1745,217684.72038517968
1746,217532.60282630197
1747,216043.1325532179
1748,208242.2320099178
1749,157902.77899431367
1750,144870.40419165845
1751,226117.4554349743
1752,121045.37063335921
1753,142354.74368043328
1754,195441.16772739883
1755,166158.30074099475
1756,126564.150490765
1757,119514.36527706707
1758,151079.30933295295
1759,158236.24212542034
1760,161038.93227597722
1761,151296.8020430715
1762,176442.60682756128
1763,169735.43480026626
1764,126642.50811801116
1765,159040.844322058
1766,169149.43526965714
1767,207073.34807491594
1768,140284.8970090186
1769,167158.49839388262
1770,145780.179943762
1771,135305.0911198054
1772,133373.8408320427
1773,143382.3988278504
1774,135907.8458605228
1775,131418.71593401255
1776,125898.59412506243
1777,119140.54350513185
1778,129895.60380633538
1779,126988.76056756517
1780,175461.86698034633
1781,129421.95164218862
1782,104177.7610383373
1783,140436.88243005853
1784,111070.78898926688
1785,120105.88331075323
1786,156089.81226776828
1787,165644.48224306406
1788,90477.59518551268
1789,109978.83860057346
1790,97500.62128104005
1791,177425.35738742363
1792,154382.7955860638
1793,147650.66622069266
1794,136918.97671888318
1795,137004.81054224144
1796,126110.20735337814
1797,114974.71488067231
1798,128775.2814299061
1799,115659.84273530521
1800,137709.72515986537
1801,136031.61459789463
1802,137823.14486262994
1803,153449.24225865272
1804,138771.71815278393
1805,140327.35315673178
1806,129777.83812331349
1807,129477.24200105992
1808,122596.22896256586
1809,139621.59733205466
1810,147686.6068769044
1811,133674.23750632678
1812,116807.90863269399
1813,118307.1616279374
1814,103430.04879581543
1815,71536.84920818807
1816,104917.0642081612
1817,135214.09182632164
1818,142588.19473232876
1819,126866.92923870511
1820,89980.66403413158
1821,131627.84251207754
1822,150951.85218142896
1823,68019.64714905215
1824,130285.60024992938
1825,155054.02139033927
1826,110988.62344806698
1827,113250.29640476781
1828,135578.95681532315
1829,113697.4937481211
1830,131026.09843816061
1831,151333.49871101262
1832,123154.96744275297
1833,156449.7403583359
1834,145248.76330299178
1835,145559.71317717273
1836,126687.23219917783
1837,115131.67523320414
1838,128094.93040848913
1839,98690.05689823182
1840,148119.73625500244
1841,134228.51778176927
1842,95915.8336965557
1843,149166.23328618245
1844,140247.47102652717
1845,150628.18928029996
1846,157039.93241823983
1847,165308.7076389327
1848,85090.58157178466
1849,136459.39845892315
1850,129256.33535083497
1851,159251.18768480865
1852,129993.13497103381
1853,145622.3659846919
1854,169641.41000109582
1855,166011.59135742113
1856,227238.89148804024
1857,170559.98470034695
1858,157050.35430876625
1859,151544.03754334926
1860,151012.648501824
1861,151544.03754334926
1862,274014.23474689043
1863,262985.23520613846
1864,262985.23520613846
1865,326064.6460697295
1866,326989.4262585789
1867,235659.64122306666
1868,295447.6479245527
1869,208630.9093114319
1870,220752.50041148678
1871,268362.3964246074
1872,177844.0230798523
1873,228727.07451734616
1874,142858.10401059533
1875,218301.04573145305
1876,202547.6935830623
1877,218716.5819092822
1878,214811.07291286605
1879,138563.5329993471
1880,132658.68111743074
1881,250016.70300373144
1882,266406.7787463416
1883,202725.05961896703
1884,225537.82214905447
1885,254097.2849448647
1886,298327.7963629366
1887,213106.8838914912
1888,266967.65079989185
1889,173241.06345379373
1890,135480.31499638373
1891,144381.02739495292
1892,110933.42008600832
1893,134888.93305534215
1894,131236.0734604638
1895,148927.43073184075
1896,126009.69973655588
1897,119005.23720180787
1898,119009.59053666008
1899,137939.08993424816
1900,130818.419113018
1901,159562.09364005574
1902,138308.49056288434
1903,202156.50879301564
1904,131550.33252423734
1905,178271.18919202217
1906,136900.31945425
1907,183879.18221026962
1908,116448.89233415808
1909,137474.35339337096
1910,132436.79397469168
1911,186671.00959446197
1912,277904.43318547204
1913,145490.71804972133
1914,80605.2214772095
1915,326207.58887759695
1916,82007.85438104352
1917,255591.65872026535
1918,138106.24358763394
1919,158871.86617524567
1920,172147.6163636684
1921,387244.92564136564
1922,320863.9395796919
1923,202071.16443579222
1924,231879.9932585433
1925,233415.7701265839
1926,392193.03682506236
1927,136717.34082897447
1928,166198.50952777953
1929,127876.62877164302
1930,141167.05875283093
1931,146733.20983442687
1932,142930.11156476891
1933,167986.4519743929
1934,172422.16346579237
1935,187435.93748303945
1936,187452.30590482432
1937,184903.63733604547
1938,175339.620858668
1939,248849.50779647264
1940,193965.23042185625
1941,182146.7903888357
1942,188795.77479722362
1943,199080.11622478563
1944,331061.23059904354
1945,357572.8469671781
1946,145528.87837806554
1947,311298.0965667816
1948,166741.31082458084
1949,240184.07786412805
1950,175451.93221403018
1951,260403.09725553388
1952,223115.4854460559
1953,169738.32532340335
1954,199106.73632430827
1955,130349.35478478839
1956,286228.8953819037
1957,147039.84533704538
1958,319754.05535338545
1959,146039.32019045763
1960,117086.11127686124
1961,123145.02658836717
1962,96677.61653421856
1963,101734.33717829101
1964,118923.69882704911
1965,143339.10342200575
1966,140253.47086059468
1967,292036.5136356337
1968,428511.9233196752
1969,376851.2199170026
1970,421542.6645327612
1971,418838.0251128015
1972,366664.20282557176
1973,267179.5890587676
1974,334410.6317737354
1975,459883.70756722346
1976,277845.1554387314
1977,369523.98017582844
1978,366935.3414109664
1979,298165.3300278605
1980,200039.44228709987
1981,346169.7579473968
1982,222669.5691452446
1983,215670.59281156096
1984,179902.0151502332
1985,222207.87525259325
1986,224178.95432415997
1987,187274.5381878371
1988,183801.386912978
1989,198761.49080656824
1990,228136.36258296794
1991,215944.03511797506
1992,221711.1527956041
1993,180221.64047833893
1994,243721.4024061175
1995,186358.46407798814
1996,261148.04298969803
1997,298052.0499505608
1998,350323.3641794185
1999,266268.8496254615
2000,302339.4759881353
2001,283349.05408310785
2002,259959.0847393917
2003,250922.14184166296
2004,269798.0781315553
2005,234678.14427963554
2006,222181.24933845067
2007,249878.75359522225
2008,210892.50928855286
2009,204748.96325711446
2010,208101.72132220017
2011,154512.97343282177
2012,190389.06662796758
2013,191255.22587468365
2014,196623.64466292443
2015,202917.15967126886
2016,203081.57902655675
2017,212677.36383924214
2018,131851.75929938248
2019,134428.86294023495
2020,125795.14161700646
2021,116098.04199340027
2022,169474.06933124614
2023,152593.6047573993
2024,237263.14309225001
2025,321568.57075231365
2026,186435.53787591736
2027,160867.02104275255
2028,161465.47711937907
2029,166631.2839702451
2030,276973.02880364464
2031,232062.71538654287
2032,253396.09766992502
2033,258635.61511455575
2034,170239.88459148124
2035,203597.08161005523
2036,192151.50275856385
2037,194085.76373504178
2038,283581.7188403224
2039,207342.18824618336
2040,303498.7439951683
2041,255762.90262383458
2042,212078.6271608702
2043,159781.3205166523
2044,166937.94800907187
2045,202666.50674666965
2046,138952.90068633665
2047,144854.83122284853
2048,134880.68793662844
2049,140606.21937529012
2050,176438.27201005424
2051,119580.66872998154
2052,143370.60315859862
2053,144187.50654362288
2054,101605.41170713084
2055,166304.5076299736
2056,150947.2650886248
2057,131871.429569729
2058,212914.78761695704
2059,140086.26249430678
2060,162365.17062620397
2061,173127.78631155932
2062,141783.54496170743
2063,118070.99353365201
2064,139257.32242367923
2065,120557.65143796851
2066,171111.20353123156
2067,143250.82165128144
2068,141926.1163399884
2069,85446.55502483247
2070,110687.28305008606
2071,108232.19449142388
2072,143881.90302933738
2073,141165.53847268995
2074,177820.04249730118
2075,143501.81734973963
2076,119984.58747445348
2077,141595.36804500045
2078,131126.41730079395
2079,137228.1876198535
2080,113867.76638075455
2081,123998.69135530361
2082,133971.1124626597
2083,140355.6812184069
2084,110111.385159059
2085,133543.9954026648
2086,123946.76614591152
2087,122560.50993045467
2088,118229.66789425063
2089,94969.57995238877
2090,136031.84715725618
2091,130673.78847224383
2092,135475.71960362024
2093,140791.2199388478
2094,133481.24255738725
2095,140282.02298054492
2096,93146.41707023223
2097,112749.5373433057
2098,147235.45188354916
2099,67562.73508105152
2100,125993.39111190195
2101,128810.69411828033
2102,136365.24375743404
2103,108118.76306497757
2104,131918.37109896317
2105,139717.65061985754
2106,87251.97344720323
2107,213390.62411347474
2108,118946.13898930023
2109,118505.93514148802
2110,127916.68465878618
2111,155898.72138260768
2112,141010.5381363136
2113,124538.01469782542
2114,121660.09400549888
2115,155791.19395951336
2116,119778.78517280467
2117,156173.12572175643
2118,130846.7718024153
2119,112493.36360428768
2120,131917.7336537075
2121,109374.15015600718
2122,108285.03654760025
2123,98477.1569775682
2124,165183.53687680536
2125,140421.58639181993
2126,153463.50709396356
2127,148185.491776709
2128,136545.61367134535
2129,108389.70458214484
2130,142559.42492531546
2131,143469.24773389456
2132,124293.44074198083
2133,127967.471117462
2134,128497.50070874205
2135,114073.80878744183
2136,99612.49823971534
2137,125377.45103013678
2138,139043.65879817435
2139,144679.64732868408
2140,137798.56314271156
2141,146284.79524772073
2142,137734.52545013954
2143,140822.25684856024
2144,115416.64140694721
2145,135405.62823255762
2146,147192.7347942832
2147,147419.81678066915
2148,130091.09938807384
2149,134354.2654624045
2150,200872.28141797002
2151,120947.76431944211
2152,183225.6800143903
2153,162848.3077213036
2154,123863.5419088722
2155,141567.22342557454
2156,244296.59645040357
2157,239867.53378233986
2158,240096.88980181928
2159,208245.85630686308
2160,176570.29062526286
2161,249466.45555838977
2162,366673.39390334656
2163,362822.2557921874
2164,253188.84120766466
2165,170428.01956755546
2166,152388.2202758731
2167,211251.2281215252
2168,213593.0039208393
2169,202921.3939105189
2170,225074.04503863622
2171,147723.6324159657
2172,139616.15407124898
2173,161984.56897899735
2174,240119.32175253332
2175,278379.0763677961
2176,333038.3494325177
2177,262760.0430204808
2178,224100.75668891318
2179,144719.15725135355
2180,213330.43196136545
2181,204624.85243425178
2182,239211.18877927976
2183,204167.89641418296
2184,138728.75345194113
2185,140111.44893772976
2186,144977.63888301238
2187,153009.01838221686
2188,155509.57700200894
2189,203611.23929224882
2190,112047.55919322277
2191,116561.1578461299
2192,106303.34350810178
2193,113747.57865290747
2194,122758.05066435973
2195,115899.67852080837
2196,114426.39295170018
2197,122754.94494203725
2198,152176.908749808
2199,158565.8831209874
2200,133588.8950872573
2201,140115.09730954934
2202,173427.89634298443
2203,152021.13337176517
2204,170163.4450334391
2205,115833.19332370113
2206,126143.77913056823
2207,194506.04869289283
2208,229239.46739032117
2209,192028.44336952665
2210,118996.98419853469
2211,120582.62103824386
2212,118333.89762407176
2213,112937.00069888527
2214,143229.6659694579
2215,110922.19536115778
2216,154794.49916869125
2217,93820.7950633633
2218,91081.50830041135
2219,80429.55540995784
2220,91388.00565626493
2221,325235.6744490631
2222,271087.90272921853
2223,297040.8367910256
2224,232675.70429189244
2225,147929.91609525355
2226,195128.979233606
2227,200766.8476280285
2228,276666.9419593372
2229,236576.22456271158
2230,169589.0773552791
2231,229808.63240090443
2232,181689.80994472746
2233,180558.29007242408
2234,258403.83229627612
2235,214065.43841794977
2236,272467.0308223357
2237,340780.9966390567
2238,197276.8065972661
2239,137680.39764048226
2240,159794.13130519367
2241,146757.61200881973
2242,131731.2425339673
2243,133837.86618785158
2244,104378.33074175079
2245,98516.2024096394
2246,144116.33001389852
2247,113736.44286529305
2248,125286.08236702831
2249,126862.47286366059
2250,135162.92318937145
2251,133495.7097924085
2252,180544.49847806233
2253,166835.29899839303
2254,184077.7419024472
2255,191102.67387258573
2256,188958.28165936336
2257,202406.63935954234
2258,177415.19688808563
2259,175986.5093854695
2260,155430.59288312885
2261,180996.64012904445
2262,209462.0924029338
2263,358369.24284358614
2264,396103.90420745086
2265,159876.29339840892
2266,287228.7714532922
2267,354674.33649761183
2268,369363.5032042658
2269,165024.62554708318
2270,198078.57119482095
2271,225284.6253538836
2272,208615.15465960547
2273,173282.7757972517
2274,178540.8544348891
2275,157342.9638927803
2276,176084.5650309563
2277,177104.56405135614
2278,149268.16819914247
2279,126196.03342565568
2280,121128.45662219993
2281,186889.25196100483
2282,188324.52491132615
2283,108400.36164932445
2284,110016.11167988945
2285,137283.3647617517
2286,130267.25215064942
2287,351064.0587806906
2288,276453.4333397946
2289,327848.2820864993
2290,404788.5062992112
2291,342567.6178750874
2292,391476.0324287381
2293,437849.3083804842
2294,398243.96967662394
2295,411246.77096257295
2296,266851.548586815
2297,310013.0293660702
2298,346140.71883906046
2299,353382.82447531057
2300,331782.8374040758
2301,296734.2826141376
2302,249680.51860021643
2303,251070.6117043181
2304,239950.69440298452
2305,186577.2821724362
2306,185550.1974172285
2307,200328.2341899697
2308,219785.67798459934
2309,290471.9475300076
2310,212156.99883907507
2311,210565.70810316582
2312,184342.76928643222
2313,182261.32693446687
2314,189789.302342537
2315,180156.03037283098
2316,197690.09245861042
2317,189127.0393041605
2318,183150.0285667943
2319,186048.62164551974
2320,193245.21152047173
2321,250476.61426645928
2322,183708.59534750672
2323,180325.90094663374
2324,177257.14811854705
2325,217544.02040121905
2326,176705.44338220815
2327,216184.5294580904
2328,228442.24616735886
2329,178584.59710689934
2330,182884.3757739306
2331,341375.1766994572
2332,353757.2968581984
2333,308811.5692612959
2334,271218.04560989357
2335,268566.19800630596
2336,320545.3021630712
2337,208041.37760542968
2338,264540.66401699156
2339,237357.50058584698
2340,392471.56799221085
2341,219396.61963709744
2342,236254.09381269474
2343,226908.91870899597
2344,245126.27401831571
2345,231581.04359318622
2346,228184.2626292812
2347,218484.5295383053
2348,233592.10332419196
2349,184437.1723659122
2350,292850.16143302346
2351,269674.53535490186
2352,258010.51363234894
2353,265577.66575067
2354,139178.7316399474
2355,157158.8631161165
2356,154110.9687518058
2357,214845.67404683292
2358,205105.07073769867
2359,126568.8119800795
2360,122822.76681999161
2361,140968.69164641298
2362,263209.93632412824
2363,141060.33782527546
2364,153641.681433084
2365,223231.29477686033
2366,186407.9939852815
2367,216482.551513695
2368,208393.93424204877
2369,217189.1873349003
2370,166639.28273706746
2371,166456.07711479435
2372,198943.14359781472
2373,257878.0315786295
2374,285593.33185271
2375,242483.73974506927
2376,285017.7924457959
2377,307754.097850064
2378,146741.94044586833
2379,188579.31077099225
2380,139911.5494980274
2381,170162.6471058745
2382,189838.84414087023
2383,208307.7008206144
2384,252491.9923601178
2385,155874.14263742237
2386,146121.46428511618
2387,135671.49050488617
2388,121276.65134683097
2389,131061.50419145435
2390,147600.4651342419
2391,132557.4133092917
2392,117539.05527593463
2393,151693.89931846442
2394,146908.0787781424
2395,198659.17751740105
2396,148369.59206306763
2397,191780.36298935357
2398,127580.7243923732
2399,94312.22469743174
2400,87843.41511867067
2401,121974.99071521456
2402,142295.47550429896
2403,134872.73328626767
2404,159088.57395883347
2405,158909.2270576612
2406,133099.42668341592
2407,127905.44817717375
2408,141580.20317734667
2409,139556.54895381915
2410,164651.42007454243
2411,123656.3916303965
2412,157213.39211419638
2413,138901.28819317755
2414,134168.92571294724
2415,134664.32708593112
2416,122246.01740013111
2417,133897.9499380902
2418,128417.49791158565
2419,135043.28817862042
2420,132221.26467028473
2421,139677.01789742333
2422,123033.64107975038
2423,139548.3281215901
2424,155208.880891144
2425,190968.8362530462
2426,140295.561453052
2427,145474.57427567366
2428,177175.6096909564
2429,121262.79312741738
2430,130418.72560471616
2431,118098.412157896
2432,135421.55274571455
2433,143856.6541538225
2434,141800.03804315501
2435,147777.42243827885
2436,111527.35636737345
2437,117123.52349831835
2438,129510.53477513198
2439,118254.72545247056
2440,120714.03122615039
2441,102022.91702289421
2442,107439.61948203278
2443,122138.15164349627
2444,128071.7910049829
2445,102492.1560734056
2446,132860.24263548077
2447,181612.85804490777
2448,151575.92713835795
2449,111191.38073540613
2450,152103.21524065553
2451,139046.1120796056
2452,201990.68702178774
2453,109674.51421734209
2454,153533.32894948474
2455,105068.70907288906
2456,125941.85930315444
2457,124107.97395416406
2458,124809.86994345809
2459,111126.22548824092
2460,137563.78696497798
2461,124249.77626537032
2462,131217.02817398685
2463,121471.29447690203
2464,168412.195387759
2465,134250.21033899407
2466,122875.25629354162
2467,149900.97876366074
2468,99930.11999824156
2469,88191.42589754525
2470,194163.1681742059
2471,191450.8782401234
2472,164442.60407023245
2473,126349.30991606363
2474,117612.30254874863
2475,210388.47822108312
2476,117134.12654494618
2477,132566.414414664
2478,162138.6805531757
2479,117332.29952544934
2480,153035.48720877056
2481,132890.84696912675
2482,132396.29634460542
2483,122681.75833812481
2484,125031.9809713142
2485,128638.15241178009
2486,149340.90450779913
2487,199303.93780693016
2488,145138.9860539605
2489,153909.00889740372
2490,151431.85029060245
2491,101128.27350927726
2492,194044.9152137133
2493,149502.5162678329
2494,147583.40912425262
2495,104884.54697806717
2496,206764.4152428219
2497,153395.52211192466
2498,120636.68171680189
2499,109269.03952006172
2500,142030.0534428317
2501,130227.80082920274
2502,137437.88331805455
2503,116205.70721282827
2504,182959.9580299951
2505,229889.59859340117
2506,257239.01173383344
2507,300599.1466058456
2508,258277.1024319246
2509,233089.1194159607
2510,227558.5017028669
2511,194633.79981245918
2512,215467.76833931982
2513,224965.83042403823
2514,231427.96866646752
2515,151971.10941772087
2516,179581.63789419702
2517,140464.24462468212
2518,142239.77374972706
2519,222572.27665519482
2520,217045.16507761076
2521,203317.0282515169
2522,221643.24430828565
2523,135719.53336383883
2524,145787.53757082266
2525,148886.44511449357
2526,135405.79260872124
2527,122583.17626823633
2528,131462.60753999485
2529,133335.29678165616
2530,119603.70219160434
2531,243864.72482199728
2532,226512.3188714469
2533,209871.96197720792
2534,233217.33780251013
2535,282548.28208966414
2536,232777.26779811076
2537,217098.51330381446
2538,192218.17113790574
2539,194916.03791247366
2540,185486.43974687697
2541,192812.8958701952
2542,177290.90204713983
2543,136040.29693462575
2544,125476.87457887943
2545,137910.40179663245
2546,138505.79752362415
2547,137406.45703835972
2548,160970.39305172718
2549,161974.34620375856
2550,544579.1885906257
2551,141807.91887418172
2552,129342.37587049611
2553,106001.29172998102
2554,118862.46437517776
2555,121914.2459459166
2556,112744.48343974254
2557,124631.73788631191
2558,134043.9117431687
2559,127764.16315989521
2560,135310.5794854033
2561,129430.80576348556
2562,132456.95385596837
2563,142248.92568635926
2564,177081.96811639605
2565,149327.60893377432
2566,142439.2127934736
2567,130370.38580377257
2568,172891.33288975354
2569,188659.87596730186
2570,119368.33879592015
2571,183106.33693572172
2572,142724.29956052324
2573,201822.5312531142
2574,253301.90022656557
2575,128821.50335603076
2576,138088.09823661417
2577,161304.09667615284
2578,97513.42781051066
2579,88175.32358356059
2580,144693.35667174117
2581,124053.14685101969
2582,122651.12494811197
2583,268313.1965533901
2584,172256.0738894971
2585,195323.98016246664
2586,220748.43118152022
2587,199462.29854278232
2588,138014.20753906827
2589,136810.77402487057
2590,213906.90287655705
2591,198399.18578390675
2592,222098.37488302158
2593,246024.75642200347
2594,172558.14330472116
2595,209910.54582397762
2596,322196.3903634154
2597,202113.98876373784
2598,269980.3929274153
2599,318476.92377779185
2600,155609.60829148532
2601,139448.806151035
2602,93705.72507403594
2603,103483.84480384394
2604,94807.18582161526
2605,89551.33624575341
2606,147045.41744562966
2607,178021.55408922106
2608,178987.662422187
2609,157730.3061032423
2610,115925.34007318485
2611,139088.38257758
2612,146027.39723520196
2613,134456.38098507718
2614,130699.19366937634
2615,144404.7168666048
2616,141767.60688353324
2617,175865.51588743395
2618,169345.88439483926
2619,195013.68191625425
2620,180167.34252118456
2621,187746.23061350637
2622,196488.8041865172
2623,261108.590900882
2624,309651.6091203218
2625,274492.5159411184
2626,170714.47188367037
2627,167528.05893446994
2628,410886.60752530565
2629,418720.7714490166
2630,355812.721966967
2631,428364.21334601706
2632,398799.14690695534
2633,299703.34573717625
2634,371003.07584884175
2635,153330.7523442162
2636,190664.8211819625
2637,167382.95423476704
2638,264794.33731035015
2639,183517.21331699332
2640,153919.43746094024
2641,117886.49196170064
2642,197377.03103223167
2643,108932.5199740577
2644,135072.19546308272
2645,105265.34107251355
2646,97427.61467433511
2647,106100.99416607649
2648,140050.27427719085
2649,144150.14480592226
2650,136178.80405764753
2651,151631.74477620164
2652,396353.49359258293
2653,254511.24677220985
2654,268668.4310509494
2655,368304.7175089735
2656,325650.5483176644
2657,318990.68710263673
2658,298099.38798609877
2659,318088.36310429394
2660,344721.5602063371
2661,320875.057086623
2662,346511.77024484525
2663,269236.74206868105
2664,281884.99902906996
2665,313295.2960319811
2666,282395.93614701007
2667,180218.38327323404
2668,189562.627858416
2669,182120.94497467545
2670,284532.8308556392
2671,188666.7140030357
2672,187662.95058258402
2673,202833.6954811059
2674,204044.44915726237
2675,167294.1328640595
2676,189167.873881598
2677,201856.41729565297
2678,256286.15084477776
2679,281949.88749071106
2680,293435.6881606601
2681,351338.2946342642
2682,326430.22666953993
2683,477098.0684642507
2684,303958.14622342645
2685,325383.80466622434
2686,266389.27623262757
2687,300457.386052312
2688,238219.01077769895
2689,216157.40173636575
2690,419410.9679694185
2691,205313.49179207435
2692,143618.49984040164
2693,199550.03863255968
2694,146811.44752922293
2695,206994.56296895177
2696,196969.90209655638
2697,193260.13453395021
2698,205537.67462372093
2699,181166.21642802597
2700,170857.33584317457
2701,171965.95052044062
2702,124447.9011082683
2703,148949.24601845053
2704,142996.86836179788
2705,125619.67547689706
2706,122894.20612508069
2707,124975.79531839583
2708,135480.597455224
2709,116624.6330083293
2710,128476.4342964107
2711,271182.89064156584
2712,349457.1757629066
2713,173390.47802623786
2714,158439.42014949498
2715,170684.43812931288
2716,163065.94901781357
2717,202391.6960815716
2718,228650.19631512067
2719,156292.89129972982
2720,156560.662845246
2721,143096.53123430602
2722,159625.0531238082
2723,145682.9128376297
2724,134048.5129789979
2725,139939.76902916923
2726,148068.17171102075
2727,163350.81049574996
2728,165873.10182105392
2729,156659.02549641184
2730,144317.31703979752
2731,123433.46592738271
2732,124395.09951781969
2733,161886.40769884488
2734,148395.90180868394
2735,138051.81102075806
